Date,^GSPC
2010-04-14,1210.6500244140625
2010-04-15,1211.6700439453125
2010-04-16,1192.1300048828125
2010-04-19,1197.52001953125
2010-04-20,1207.1700439453125
2010-04-21,1205.93994140625
2010-04-22,1208.6700439453125
2010-04-23,1217.280029296875
2010-04-26,1212.050048828125
2010-04-27,1183.7099609375
2010-04-28,1191.3599853515625
2010-04-29,1206.780029296875
2010-04-30,1186.68994140625
2010-05-03,1202.260009765625
2010-05-04,1173.5999755859375
2010-05-05,1165.8699951171875
2010-05-06,1128.1500244140625
2010-05-07,1110.8800048828125
2010-05-10,1159.72998046875
2010-05-11,1155.7900390625
2010-05-12,1171.6700439453125
2010-05-13,1157.43994140625
2010-05-14,1135.6800537109375
2010-05-17,1136.93994140625
2010-05-18,1120.800048828125
2010-05-19,1115.050048828125
2010-05-20,1071.5899658203125
2010-05-21,1087.68994140625
2010-05-24,1073.6500244140625
2010-05-25,1074.030029296875
2010-05-26,1067.949951171875
2010-05-27,1103.06005859375
2010-05-28,1089.4100341796875
2010-06-01,1070.7099609375
2010-06-02,1098.3800048828125
2010-06-03,1102.8299560546875
2010-06-04,1064.8800048828125
2010-06-07,1050.469970703125
2010-06-08,1062.0
2010-06-09,1055.68994140625
2010-06-10,1086.8399658203125
2010-06-11,1091.5999755859375
2010-06-14,1089.6300048828125
2010-06-15,1115.22998046875
2010-06-16,1114.6099853515625
2010-06-17,1116.0400390625
2010-06-18,1117.510009765625
2010-06-21,1113.199951171875
2010-06-22,1095.31005859375
2010-06-23,1092.0400390625
2010-06-24,1073.68994140625
2010-06-25,1076.760009765625
2010-06-28,1074.5699462890625
2010-06-29,1041.239990234375
2010-06-30,1030.7099609375
2010-07-01,1027.3699951171875
2010-07-02,1022.5800170898438
2010-07-06,1028.06005859375
2010-07-07,1060.27001953125
2010-07-08,1070.25
2010-07-09,1077.9599609375
2010-07-12,1078.75
2010-07-13,1095.3399658203125
2010-07-14,1095.1700439453125
2010-07-15,1096.47998046875
2010-07-16,1064.8800048828125
2010-07-19,1071.25
2010-07-20,1083.47998046875
2010-07-21,1069.5899658203125
2010-07-22,1093.6700439453125
2010-07-23,1102.6600341796875
2010-07-26,1115.010009765625
2010-07-27,1113.8399658203125
2010-07-28,1106.1300048828125
2010-07-29,1101.530029296875
2010-07-30,1101.5999755859375
2010-08-02,1125.8599853515625
2010-08-03,1120.4599609375
2010-08-04,1127.239990234375
2010-08-05,1125.81005859375
2010-08-06,1121.6400146484375
2010-08-09,1127.7900390625
2010-08-10,1121.06005859375
2010-08-11,1089.469970703125
2010-08-12,1083.6099853515625
2010-08-13,1079.25
2010-08-16,1079.3800048828125
2010-08-17,1092.5400390625
2010-08-18,1094.1600341796875
2010-08-19,1075.6300048828125
2010-08-20,1071.68994140625
2010-08-23,1067.3599853515625
2010-08-24,1051.8699951171875
2010-08-25,1055.3299560546875
2010-08-26,1047.219970703125
2010-08-27,1064.5899658203125
2010-08-30,1048.9200439453125
2010-08-31,1049.3299560546875
2010-09-01,1080.2900390625
2010-09-02,1090.0999755859375
2010-09-03,1104.510009765625
2010-09-07,1091.8399658203125
2010-09-08,1098.8699951171875
2010-09-09,1104.1800537109375
2010-09-10,1109.550048828125
2010-09-13,1121.9000244140625
2010-09-14,1121.0999755859375
2010-09-15,1125.0699462890625
2010-09-16,1124.6600341796875
2010-09-17,1125.5899658203125
2010-09-20,1142.7099609375
2010-09-21,1139.780029296875
2010-09-22,1134.280029296875
2010-09-23,1124.8299560546875
2010-09-24,1148.6700439453125
2010-09-27,1142.1600341796875
2010-09-28,1147.699951171875
2010-09-29,1144.72998046875
2010-09-30,1141.199951171875
2010-10-01,1146.239990234375
2010-10-04,1137.030029296875
2010-10-05,1160.75
2010-10-06,1159.969970703125
2010-10-07,1158.06005859375
2010-10-08,1165.1500244140625
2010-10-11,1165.3199462890625
2010-10-12,1169.77001953125
2010-10-13,1178.0999755859375
2010-10-14,1173.81005859375
2010-10-15,1176.18994140625
2010-10-18,1184.7099609375
2010-10-19,1165.9000244140625
2010-10-20,1178.1700439453125
2010-10-21,1180.260009765625
2010-10-22,1183.0799560546875
2010-10-25,1185.6199951171875
2010-10-26,1185.6400146484375
2010-10-27,1182.449951171875
2010-10-28,1183.780029296875
2010-10-29,1183.260009765625
2010-11-01,1184.3800048828125
2010-11-02,1193.5699462890625
2010-11-03,1197.9599609375
2010-11-04,1221.06005859375
2010-11-05,1225.8499755859375
2010-11-08,1223.25
2010-11-09,1213.4000244140625
2010-11-10,1218.7099609375
2010-11-11,1213.5400390625
2010-11-12,1199.2099609375
2010-11-15,1197.75
2010-11-16,1178.3399658203125
2010-11-17,1178.5899658203125
2010-11-18,1196.68994140625
2010-11-19,1199.72998046875
2010-11-22,1197.8399658203125
2010-11-23,1180.72998046875
2010-11-24,1198.3499755859375
2010-11-26,1189.4000244140625
2010-11-29,1187.760009765625
2010-11-30,1180.550048828125
2010-12-01,1206.0699462890625
2010-12-02,1221.530029296875
2010-12-03,1224.7099609375
2010-12-06,1223.1199951171875
2010-12-07,1223.75
2010-12-08,1228.280029296875
2010-12-09,1233.0
2010-12-10,1240.4000244140625
2010-12-13,1240.4599609375
2010-12-14,1241.5899658203125
2010-12-15,1235.22998046875
2010-12-16,1242.8699951171875
2010-12-17,1243.9100341796875
2010-12-20,1247.0799560546875
2010-12-21,1254.5999755859375
2010-12-22,1258.8399658203125
2010-12-23,1256.77001953125
2010-12-27,1257.5400390625
2010-12-28,1258.510009765625
2010-12-29,1259.780029296875
2010-12-30,1257.8800048828125
2010-12-31,1257.6400146484375
2011-01-03,1271.8699951171875
2011-01-04,1270.199951171875
2011-01-05,1276.56005859375
2011-01-06,1273.8499755859375
2011-01-07,1271.5
2011-01-10,1269.75
2011-01-11,1274.47998046875
2011-01-12,1285.9599609375
2011-01-13,1283.760009765625
2011-01-14,1293.239990234375
2011-01-18,1295.02001953125
2011-01-19,1281.9200439453125
2011-01-20,1280.260009765625
2011-01-21,1283.3499755859375
2011-01-24,1290.8399658203125
2011-01-25,1291.1800537109375
2011-01-26,1296.6300048828125
2011-01-27,1299.5400390625
2011-01-28,1276.3399658203125
2011-01-31,1286.1199951171875
2011-02-01,1307.5899658203125
2011-02-02,1304.030029296875
2011-02-03,1307.0999755859375
2011-02-04,1310.8699951171875
2011-02-07,1319.050048828125
2011-02-08,1324.5699462890625
2011-02-09,1320.8800048828125
2011-02-10,1321.8699951171875
2011-02-11,1329.1500244140625
2011-02-14,1332.3199462890625
2011-02-15,1328.010009765625
2011-02-16,1336.3199462890625
2011-02-17,1340.4300537109375
2011-02-18,1343.010009765625
2011-02-22,1315.43994140625
2011-02-23,1307.4000244140625
2011-02-24,1306.0999755859375
2011-02-25,1319.8800048828125
2011-02-28,1327.219970703125
2011-03-01,1306.3299560546875
2011-03-02,1308.43994140625
2011-03-03,1330.969970703125
2011-03-04,1321.1500244140625
2011-03-07,1310.1300048828125
2011-03-08,1321.8199462890625
2011-03-09,1320.02001953125
2011-03-10,1295.1099853515625
2011-03-11,1304.280029296875
2011-03-14,1296.3900146484375
2011-03-15,1281.8699951171875
2011-03-16,1256.8800048828125
2011-03-17,1273.719970703125
2011-03-18,1279.2099609375
2011-03-21,1298.3800048828125
2011-03-22,1293.77001953125
2011-03-23,1297.5400390625
2011-03-24,1309.6600341796875
2011-03-25,1313.800048828125
2011-03-28,1310.18994140625
2011-03-29,1319.43994140625
2011-03-30,1328.260009765625
2011-03-31,1325.8299560546875
2011-04-01,1332.4100341796875
2011-04-04,1332.8699951171875
2011-04-05,1332.6300048828125
2011-04-06,1335.5400390625
2011-04-07,1333.510009765625
2011-04-08,1328.1700439453125
2011-04-11,1324.4599609375
2011-04-12,1314.1600341796875
2011-04-13,1314.4100341796875
2011-04-14,1314.52001953125
2011-04-15,1319.6800537109375
2011-04-18,1305.1400146484375
2011-04-19,1312.6199951171875
2011-04-20,1330.3599853515625
2011-04-21,1337.3800048828125
2011-04-25,1335.25
2011-04-26,1347.239990234375
2011-04-27,1355.6600341796875
2011-04-28,1360.47998046875
2011-04-29,1363.6099853515625
2011-05-02,1361.219970703125
2011-05-03,1356.6199951171875
2011-05-04,1347.3199462890625
2011-05-05,1335.0999755859375
2011-05-06,1340.199951171875
2011-05-09,1346.2900390625
2011-05-10,1357.1600341796875
2011-05-11,1342.0799560546875
2011-05-12,1348.6500244140625
2011-05-13,1337.77001953125
2011-05-16,1329.469970703125
2011-05-17,1328.97998046875
2011-05-18,1340.6800537109375
2011-05-19,1343.5999755859375
2011-05-20,1333.27001953125
2011-05-23,1317.3699951171875
2011-05-24,1316.280029296875
2011-05-25,1320.469970703125
2011-05-26,1325.68994140625
2011-05-27,1331.0999755859375
2011-05-31,1345.199951171875
2011-06-01,1314.550048828125
2011-06-02,1312.93994140625
2011-06-03,1300.1600341796875
2011-06-06,1286.1700439453125
2011-06-07,1284.93994140625
2011-06-08,1279.56005859375
2011-06-09,1289.0
2011-06-10,1270.97998046875
2011-06-13,1271.8299560546875
2011-06-14,1287.8699951171875
2011-06-15,1265.4200439453125
2011-06-16,1267.6400146484375
2011-06-17,1271.5
2011-06-20,1278.3599853515625
2011-06-21,1295.52001953125
2011-06-22,1287.1400146484375
2011-06-23,1283.5
2011-06-24,1268.449951171875
2011-06-27,1280.0999755859375
2011-06-28,1296.6700439453125
2011-06-29,1307.4100341796875
2011-06-30,1320.6400146484375
2011-07-01,1339.6700439453125
2011-07-05,1337.8800048828125
2011-07-06,1339.219970703125
2011-07-07,1353.219970703125
2011-07-08,1343.800048828125
2011-07-11,1319.489990234375
2011-07-12,1313.6400146484375
2011-07-13,1317.719970703125
2011-07-14,1308.8699951171875
2011-07-15,1316.1400146484375
2011-07-18,1305.43994140625
2011-07-19,1326.72998046875
2011-07-20,1325.8399658203125
2011-07-21,1343.800048828125
2011-07-22,1345.02001953125
2011-07-25,1337.4300537109375
2011-07-26,1331.93994140625
2011-07-27,1304.8900146484375
2011-07-28,1300.6700439453125
2011-07-29,1292.280029296875
2011-08-01,1286.93994140625
2011-08-02,1254.050048828125
2011-08-03,1260.3399658203125
2011-08-04,1200.0699462890625
2011-08-05,1199.3800048828125
2011-08-08,1119.4599609375
2011-08-09,1172.530029296875
2011-08-10,1120.760009765625
2011-08-11,1172.6400146484375
2011-08-12,1178.81005859375
2011-08-15,1204.489990234375
2011-08-16,1192.760009765625
2011-08-17,1193.8900146484375
2011-08-18,1140.6500244140625
2011-08-19,1123.530029296875
2011-08-22,1123.8199462890625
2011-08-23,1162.3499755859375
2011-08-24,1177.5999755859375
2011-08-25,1159.27001953125
2011-08-26,1176.800048828125
2011-08-29,1210.0799560546875
2011-08-30,1212.9200439453125
2011-08-31,1218.8900146484375
2011-09-01,1204.4200439453125
2011-09-02,1173.969970703125
2011-09-06,1165.239990234375
2011-09-07,1198.6199951171875
2011-09-08,1185.9000244140625
2011-09-09,1154.22998046875
2011-09-12,1162.27001953125
2011-09-13,1172.8699951171875
2011-09-14,1188.6800537109375
2011-09-15,1209.1099853515625
2011-09-16,1216.010009765625
2011-09-19,1204.0899658203125
2011-09-20,1202.0899658203125
2011-09-21,1166.760009765625
2011-09-22,1129.56005859375
2011-09-23,1136.4300537109375
2011-09-26,1162.949951171875
2011-09-27,1175.3800048828125
2011-09-28,1151.06005859375
2011-09-29,1160.4000244140625
2011-09-30,1131.4200439453125
2011-10-03,1099.22998046875
2011-10-04,1123.949951171875
2011-10-05,1144.030029296875
2011-10-06,1164.969970703125
2011-10-07,1155.4599609375
2011-10-10,1194.8900146484375
2011-10-11,1195.5400390625
2011-10-12,1207.25
2011-10-13,1203.6600341796875
2011-10-14,1224.5799560546875
2011-10-17,1200.8599853515625
2011-10-18,1225.3800048828125
2011-10-19,1209.8800048828125
2011-10-20,1215.3900146484375
2011-10-21,1238.25
2011-10-24,1254.18994140625
2011-10-25,1229.050048828125
2011-10-26,1242.0
2011-10-27,1284.5899658203125
2011-10-28,1285.0899658203125
2011-10-31,1253.300048828125
2011-11-01,1218.280029296875
2011-11-02,1237.9000244140625
2011-11-03,1261.1500244140625
2011-11-04,1253.22998046875
2011-11-07,1261.1199951171875
2011-11-08,1275.9200439453125
2011-11-09,1229.0999755859375
2011-11-10,1239.699951171875
2011-11-11,1263.8499755859375
2011-11-14,1251.780029296875
2011-11-15,1257.81005859375
2011-11-16,1236.9100341796875
2011-11-17,1216.1300048828125
2011-11-18,1215.6500244140625
2011-11-21,1192.97998046875
2011-11-22,1188.0400390625
2011-11-23,1161.7900390625
2011-11-25,1158.6700439453125
2011-11-28,1192.550048828125
2011-11-29,1195.18994140625
2011-11-30,1246.9599609375
2011-12-01,1244.5799560546875
2011-12-02,1244.280029296875
2011-12-05,1257.0799560546875
2011-12-06,1258.469970703125
2011-12-07,1261.010009765625
2011-12-08,1234.3499755859375
2011-12-09,1255.18994140625
2011-12-12,1236.469970703125
2011-12-13,1225.72998046875
2011-12-14,1211.8199462890625
2011-12-15,1215.75
2011-12-16,1219.6600341796875
2011-12-19,1205.3499755859375
2011-12-20,1241.300048828125
2011-12-21,1243.719970703125
2011-12-22,1254.0
2011-12-23,1265.3299560546875
2011-12-27,1265.4300537109375
2011-12-28,1249.6400146484375
2011-12-29,1263.02001953125
2011-12-30,1257.5999755859375
2012-01-03,1277.06005859375
2012-01-04,1277.300048828125
2012-01-05,1281.06005859375
2012-01-06,1277.81005859375
2012-01-09,1280.699951171875
2012-01-10,1292.0799560546875
2012-01-11,1292.47998046875
2012-01-12,1295.5
2012-01-13,1289.0899658203125
2012-01-17,1293.6700439453125
2012-01-18,1308.0400390625
2012-01-19,1314.5
2012-01-20,1315.3800048828125
2012-01-23,1316.0
2012-01-24,1314.6500244140625
2012-01-25,1326.06005859375
2012-01-26,1318.4300537109375
2012-01-27,1316.3299560546875
2012-01-30,1313.010009765625
2012-01-31,1312.4100341796875
2012-02-01,1324.0899658203125
2012-02-02,1325.5400390625
2012-02-03,1344.9000244140625
2012-02-06,1344.3299560546875
2012-02-07,1347.050048828125
2012-02-08,1349.9599609375
2012-02-09,1351.949951171875
2012-02-10,1342.6400146484375
2012-02-13,1351.77001953125
2012-02-14,1350.5
2012-02-15,1343.22998046875
2012-02-16,1358.0400390625
2012-02-17,1361.22998046875
2012-02-21,1362.2099609375
2012-02-22,1357.6600341796875
2012-02-23,1363.4599609375
2012-02-24,1365.739990234375
2012-02-27,1367.5899658203125
2012-02-28,1372.1800537109375
2012-02-29,1365.6800537109375
2012-03-01,1374.0899658203125
2012-03-02,1369.6300048828125
2012-03-05,1364.3299560546875
2012-03-06,1343.3599853515625
2012-03-07,1352.6300048828125
2012-03-08,1365.9100341796875
2012-03-09,1370.8699951171875
2012-03-12,1371.0899658203125
2012-03-13,1395.949951171875
2012-03-14,1394.280029296875
2012-03-15,1402.5999755859375
2012-03-16,1404.1700439453125
2012-03-19,1409.75
2012-03-20,1405.52001953125
2012-03-21,1402.8900146484375
2012-03-22,1392.780029296875
2012-03-23,1397.1099853515625
2012-03-26,1416.510009765625
2012-03-27,1412.52001953125
2012-03-28,1405.5400390625
2012-03-29,1403.280029296875
2012-03-30,1408.469970703125
2012-04-02,1419.0400390625
2012-04-03,1413.3800048828125
2012-04-04,1398.9599609375
2012-04-05,1398.0799560546875
2012-04-09,1382.199951171875
2012-04-10,1358.5899658203125
2012-04-11,1368.7099609375
2012-04-12,1387.5699462890625
2012-04-13,1370.260009765625
2012-04-16,1369.5699462890625
2012-04-17,1390.780029296875
2012-04-18,1385.1400146484375
2012-04-19,1376.9200439453125
2012-04-20,1378.530029296875
2012-04-23,1366.93994140625
2012-04-24,1371.969970703125
2012-04-25,1390.68994140625
2012-04-26,1399.97998046875
2012-04-27,1403.3599853515625
2012-04-30,1397.9100341796875
2012-05-01,1405.8199462890625
2012-05-02,1402.31005859375
2012-05-03,1391.5699462890625
2012-05-04,1369.0999755859375
2012-05-07,1369.5799560546875
2012-05-08,1363.719970703125
2012-05-09,1354.5799560546875
2012-05-10,1357.989990234375
2012-05-11,1353.3900146484375
2012-05-14,1338.3499755859375
2012-05-15,1330.6600341796875
2012-05-16,1324.800048828125
2012-05-17,1304.8599853515625
2012-05-18,1295.219970703125
2012-05-21,1315.989990234375
2012-05-22,1316.6300048828125
2012-05-23,1318.8599853515625
2012-05-24,1320.6800537109375
2012-05-25,1317.8199462890625
2012-05-29,1332.4200439453125
2012-05-30,1313.3199462890625
2012-05-31,1310.3299560546875
2012-06-01,1278.0400390625
2012-06-04,1278.1800537109375
2012-06-05,1285.5
2012-06-06,1315.1300048828125
2012-06-07,1314.989990234375
2012-06-08,1325.6600341796875
2012-06-11,1308.9300537109375
2012-06-12,1324.1800537109375
2012-06-13,1314.8800048828125
2012-06-14,1329.0999755859375
2012-06-15,1342.8399658203125
2012-06-18,1344.780029296875
2012-06-19,1357.97998046875
2012-06-20,1355.68994140625
2012-06-21,1325.510009765625
2012-06-22,1335.02001953125
2012-06-25,1313.719970703125
2012-06-26,1319.989990234375
2012-06-27,1331.8499755859375
2012-06-28,1329.0400390625
2012-06-29,1362.1600341796875
2012-07-02,1365.510009765625
2012-07-03,1374.02001953125
2012-07-05,1367.5799560546875
2012-07-06,1354.6800537109375
2012-07-09,1352.4599609375
2012-07-10,1341.469970703125
2012-07-11,1341.449951171875
2012-07-12,1334.760009765625
2012-07-13,1356.780029296875
2012-07-16,1353.6400146484375
2012-07-17,1363.6700439453125
2012-07-18,1372.780029296875
2012-07-19,1376.510009765625
2012-07-20,1362.6600341796875
2012-07-23,1350.52001953125
2012-07-24,1338.31005859375
2012-07-25,1337.8900146484375
2012-07-26,1360.02001953125
2012-07-27,1385.969970703125
2012-07-30,1385.300048828125
2012-07-31,1379.3199462890625
2012-08-01,1375.3199462890625
2012-08-02,1365.0
2012-08-03,1390.989990234375
2012-08-06,1394.22998046875
2012-08-07,1401.3499755859375
2012-08-08,1402.219970703125
2012-08-09,1402.800048828125
2012-08-10,1405.8699951171875
2012-08-13,1404.1099853515625
2012-08-14,1403.9300537109375
2012-08-15,1405.530029296875
2012-08-16,1415.510009765625
2012-08-17,1418.1600341796875
2012-08-20,1418.1300048828125
2012-08-21,1413.1700439453125
2012-08-22,1413.489990234375
2012-08-23,1402.0799560546875
2012-08-24,1411.1300048828125
2012-08-27,1410.43994140625
2012-08-28,1409.300048828125
2012-08-29,1410.489990234375
2012-08-30,1399.47998046875
2012-08-31,1406.5799560546875
2012-09-04,1404.93994140625
2012-09-05,1403.43994140625
2012-09-06,1432.1199951171875
2012-09-07,1437.9200439453125
2012-09-10,1429.0799560546875
2012-09-11,1433.56005859375
2012-09-12,1436.56005859375
2012-09-13,1459.989990234375
2012-09-14,1465.77001953125
2012-09-17,1461.18994140625
2012-09-18,1459.3199462890625
2012-09-19,1461.050048828125
2012-09-20,1460.260009765625
2012-09-21,1460.1500244140625
2012-09-24,1456.8900146484375
2012-09-25,1441.5899658203125
2012-09-26,1433.3199462890625
2012-09-27,1447.1500244140625
2012-09-28,1440.6700439453125
2012-10-01,1444.489990234375
2012-10-02,1445.75
2012-10-03,1450.989990234375
2012-10-04,1461.4000244140625
2012-10-05,1460.9300537109375
2012-10-08,1455.8800048828125
2012-10-09,1441.47998046875
2012-10-10,1432.56005859375
2012-10-11,1432.8399658203125
2012-10-12,1428.5899658203125
2012-10-15,1440.1300048828125
2012-10-16,1454.9200439453125
2012-10-17,1460.9100341796875
2012-10-18,1457.3399658203125
2012-10-19,1433.18994140625
2012-10-22,1433.8199462890625
2012-10-23,1413.1099853515625
2012-10-24,1408.75
2012-10-25,1412.969970703125
2012-10-26,1411.93994140625
2012-10-31,1412.1600341796875
2012-11-01,1427.5899658203125
2012-11-02,1414.199951171875
2012-11-05,1417.260009765625
2012-11-06,1428.3900146484375
2012-11-07,1394.530029296875
2012-11-08,1377.510009765625
2012-11-09,1379.8499755859375
2012-11-12,1380.030029296875
2012-11-13,1374.530029296875
2012-11-14,1355.489990234375
2012-11-15,1353.3299560546875
2012-11-16,1359.8800048828125
2012-11-19,1386.8900146484375
2012-11-20,1387.81005859375
2012-11-21,1391.030029296875
2012-11-23,1409.1500244140625
2012-11-26,1406.2900390625
2012-11-27,1398.93994140625
2012-11-28,1409.9300537109375
2012-11-29,1415.949951171875
2012-11-30,1416.1800537109375
2012-12-03,1409.4599609375
2012-12-04,1407.050048828125
2012-12-05,1409.280029296875
2012-12-06,1413.93994140625
2012-12-07,1418.0699462890625
2012-12-10,1418.550048828125
2012-12-11,1427.8399658203125
2012-12-12,1428.47998046875
2012-12-13,1419.449951171875
2012-12-14,1413.5799560546875
2012-12-17,1430.3599853515625
2012-12-18,1446.7900390625
2012-12-19,1435.81005859375
2012-12-20,1443.68994140625
2012-12-21,1430.1500244140625
2012-12-24,1426.6600341796875
2012-12-26,1419.8299560546875
2012-12-27,1418.0999755859375
2012-12-28,1402.4300537109375
2012-12-31,1426.18994140625
2013-01-02,1462.4200439453125
2013-01-03,1459.3699951171875
2013-01-04,1466.469970703125
2013-01-07,1461.8900146484375
2013-01-08,1457.1500244140625
2013-01-09,1461.02001953125
2013-01-10,1472.1199951171875
2013-01-11,1472.050048828125
2013-01-14,1470.6800537109375
2013-01-15,1472.3399658203125
2013-01-16,1472.6300048828125
2013-01-17,1480.93994140625
2013-01-18,1485.97998046875
2013-01-22,1492.56005859375
2013-01-23,1494.81005859375
2013-01-24,1494.8199462890625
2013-01-25,1502.9599609375
2013-01-28,1500.1800537109375
2013-01-29,1507.8399658203125
2013-01-30,1501.9599609375
2013-01-31,1498.1099853515625
2013-02-01,1513.1700439453125
2013-02-04,1495.7099609375
2013-02-05,1511.2900390625
2013-02-06,1512.1199951171875
2013-02-07,1509.3900146484375
2013-02-08,1517.9300537109375
2013-02-11,1517.010009765625
2013-02-12,1519.4300537109375
2013-02-13,1520.3299560546875
2013-02-14,1521.3800048828125
2013-02-15,1519.7900390625
2013-02-19,1530.93994140625
2013-02-20,1511.949951171875
2013-02-21,1502.4200439453125
2013-02-22,1515.5999755859375
2013-02-25,1487.8499755859375
2013-02-26,1496.93994140625
2013-02-27,1515.989990234375
2013-02-28,1514.6800537109375
2013-03-01,1518.199951171875
2013-03-04,1525.199951171875
2013-03-05,1539.7900390625
2013-03-06,1541.4599609375
2013-03-07,1544.260009765625
2013-03-08,1551.1800537109375
2013-03-11,1556.219970703125
2013-03-12,1552.47998046875
2013-03-13,1554.52001953125
2013-03-14,1563.22998046875
2013-03-15,1560.699951171875
2013-03-18,1552.0999755859375
2013-03-19,1548.3399658203125
2013-03-20,1558.7099609375
2013-03-21,1545.800048828125
2013-03-22,1556.8900146484375
2013-03-25,1551.68994140625
2013-03-26,1563.77001953125
2013-03-27,1562.8499755859375
2013-03-28,1569.18994140625
2013-04-01,1562.1700439453125
2013-04-02,1570.25
2013-04-03,1553.68994140625
2013-04-04,1559.97998046875
2013-04-05,1553.280029296875
2013-04-08,1563.0699462890625
2013-04-09,1568.6099853515625
2013-04-10,1587.72998046875
2013-04-11,1593.3699951171875
2013-04-12,1588.8499755859375
2013-04-15,1552.3599853515625
2013-04-16,1574.5699462890625
2013-04-17,1552.010009765625
2013-04-18,1541.6099853515625
2013-04-19,1555.25
2013-04-22,1562.5
2013-04-23,1578.780029296875
2013-04-24,1578.7900390625
2013-04-25,1585.1600341796875
2013-04-26,1582.239990234375
2013-04-29,1593.6099853515625
2013-04-30,1597.5699462890625
2013-05-01,1582.699951171875
2013-05-02,1597.5899658203125
2013-05-03,1614.4200439453125
2013-05-06,1617.5
2013-05-07,1625.9599609375
2013-05-08,1632.68994140625
2013-05-09,1626.6700439453125
2013-05-10,1633.699951171875
2013-05-13,1633.77001953125
2013-05-14,1650.3399658203125
2013-05-15,1658.780029296875
2013-05-16,1650.469970703125
2013-05-17,1667.469970703125
2013-05-20,1666.2900390625
2013-05-21,1669.1600341796875
2013-05-22,1655.3499755859375
2013-05-23,1650.510009765625
2013-05-24,1649.5999755859375
2013-05-28,1660.06005859375
2013-05-29,1648.3599853515625
2013-05-30,1654.4100341796875
2013-05-31,1630.739990234375
2013-06-03,1640.4200439453125
2013-06-04,1631.3800048828125
2013-06-05,1608.9000244140625
2013-06-06,1622.56005859375
2013-06-07,1643.3800048828125
2013-06-10,1642.81005859375
2013-06-11,1626.1300048828125
2013-06-12,1612.52001953125
2013-06-13,1636.3599853515625
2013-06-14,1626.72998046875
2013-06-17,1639.0400390625
2013-06-18,1651.81005859375
2013-06-19,1628.9300537109375
2013-06-20,1588.18994140625
2013-06-21,1592.4300537109375
2013-06-24,1573.0899658203125
2013-06-25,1588.030029296875
2013-06-26,1603.260009765625
2013-06-27,1613.199951171875
2013-06-28,1606.280029296875
2013-07-01,1614.9599609375
2013-07-02,1614.0799560546875
2013-07-03,1615.4100341796875
2013-07-05,1631.8900146484375
2013-07-08,1640.4599609375
2013-07-09,1652.3199462890625
2013-07-10,1652.6199951171875
2013-07-11,1675.02001953125
2013-07-12,1680.18994140625
2013-07-15,1682.5
2013-07-16,1676.260009765625
2013-07-17,1680.9100341796875
2013-07-18,1689.3699951171875
2013-07-19,1692.0899658203125
2013-07-22,1695.530029296875
2013-07-23,1692.3900146484375
2013-07-24,1685.93994140625
2013-07-25,1690.25
2013-07-26,1691.6500244140625
2013-07-29,1685.3299560546875
2013-07-30,1685.9599609375
2013-07-31,1685.72998046875
2013-08-01,1706.8699951171875
2013-08-02,1709.6700439453125
2013-08-05,1707.1400146484375
2013-08-06,1697.3699951171875
2013-08-07,1690.9100341796875
2013-08-08,1697.47998046875
2013-08-09,1691.4200439453125
2013-08-12,1689.469970703125
2013-08-13,1694.1600341796875
2013-08-14,1685.3900146484375
2013-08-15,1661.3199462890625
